cluster_id,stage_name,snapshot_index,rms,mean,var,max,min
Abell2744,A8-slow_pre,8,0.019513960028941825,0.01440982445519752,0.0001731515951815308,0.1658234583305968,-0.001702942775688626
Abell2744,A8-slow_pre,9,0.019475828618797545,0.014410430155452902,0.00017164740312358714,0.1642966281229197,-0.0018475102421417959
Abell2744,A8-slow_pre,10,0.019438840841905485,0.01441101674075913,0.00017019112977449284,0.16281670681098603,-0.0019797590261705273
Abell2744,A8-slow_pre,11,0.019402927605655103,0.01441158483958805,0.0001687798220816488,0.1613817312322179,-0.002100415112748006
Abell2744,A8-slow_pre,12,0.01936802640623593,0.014412135058755209,0.0001674108099208513,0.15998983678993056,-0.002210163060595774
Abell2744,A8-slow_pre,13,0.01933408055322003,0.01441266798421876,0.00016608167241507642,0.15863925188739178,-0.0023096483714446004
Abell2744,A8-slow_pre,14,0.01930103849225539,0.014413184181846773,0.00016479020861968614,0.15732829270038182,-0.0023994797226435088
Abell2744,A8-slow_pre,15,0.019268853213229332,0.014413684198154215,0.00016353441198885792,0.15605535826667652,-0.002480231071073087
Abell2744,A8-slow_pre,16,0.01923748173288082,0.014414168561010885,0.00016231244811768864,0.1548189258722947,-0.0025524436358516215
Abell2744,A8-slow_pre,17,0.019206884642257897,0.014414637780321489,0.00016112263532313067,0.15361754671567446,-0.0026166277668827425
Abell2744,A8-slow_pre,18,0.019177025710655344,0.014415092348678934,0.0001599634276861941,0.15244984183217752,-0.002673264705879513
Abell2744,A8-slow_pre,19,0.019147871538749344,0.01441553274199208,0.00015883340022900146,0.15172952520673863,-0.0027228082461106503
Abell2744,A8-slow_post,0,0.01982056574741973,0.014404991594696282,0.00018535104370451765,0.17801324942052243,-0.0002751290767208405
Abell2744,A8-slow_post,1,0.01977171747986112,0.014405750699595984,0.00018339515888453556,0.17609346092601844,-0.0005303036288768568
Abell2744,A8-slow_post,2,0.019724774487110526,0.014406485609474766,0.00018151990095136285,0.17423763339959603,-0.0007666857929844214
Abell2744,A8-slow_post,3,0.019679587963410874,0.014407197129719235,0.00017971885327503604,0.17244292414964277,-0.0009853712714876371
Abell2744,A8-slow_post,4,0.01963602538873771,0.014407886037462465,0.00017798631299864614,0.170706639651366,-0.0011873931484391923
Abell2744,A8-slow_post,5,0.01959396852073364,0.01440855308264488,0.00017631720045610554,0.16902622686452323,-0.0013737254840754166
Abell2744,A8-slow_post,6,0.019553311641766893,0.014409198989032975,0.0001747069806545078,0.16739926509002787,-0.0015452867012202324
Abell2744,A8-slow_post,7,0.019513960028941825,0.01440982445519752,0.0001731515951815308,0.1658234583305968,-0.001702942775688626
Abell2744,A8-slow_post,8,0.019475828618797545,0.014410430155452902,0.00017164740312358714,0.1642966281229197,-0.0018475102421417959
Abell2744,A8-slow_post,9,0.019438840841905485,0.01441101674075913,0.00017019112977449284,0.16281670681098603,-0.0019797590261705273
Abell2744,A8-slow_post,10,0.019402927605655103,0.01441158483958805,0.0001687798220816488,0.1613817312322179,-0.002100415112748006
Abell2744,A8-slow_post,11,0.01936802640623593,0.014412135058755209,0.0001674108099208513,0.15998983678993056,-0.002210163060595774
Abell2744,A8-slow_post,12,0.01933408055322003,0.01441266798421876,0.00016608167241507642,0.15863925188739178,-0.0023096483714446004
Abell2744,A8-slow_post,13,0.01930103849225539,0.014413184181846773,0.00016479020861968614,0.15732829270038182,-0.0023994797226435088
Abell2744,A8-slow_post,14,0.019268853213229332,0.014413684198154215,0.00016353441198885792,0.15605535826667652,-0.002480231071073087
Abell2744,A8-slow_post,15,0.01923748173288082,0.014414168561010885,0.00016231244811768864,0.1548189258722947,-0.0025524436358516215
Abell2744,A8-slow_post,16,0.019206884642257897,0.014414637780321489,0.00016112263532313067,0.15361754671567446,-0.0026166277668827425
Abell2744,A8-slow_post,17,0.019177025710655344,0.014415092348678934,0.0001599634276861941,0.15244984183217752,-0.002673264705879513
Abell2744,A8-slow_post,18,0.019147871538749344,0.01441553274199208,0.00015883340022900146,0.15172952520673863,-0.0027228082461106503
Abell2744,A8-slow_post,19,0.019119391254589634,0.01441595942008888,0.00015773123594442932,0.1511222530117772,-0.002765686296748382
Abell2744,A8-J_FS,0,8.524812821465712e-05,7.576335850228192e-07,7.266669355453466e-09,0.00033463715874994086,-0.0003202310714031166
Abell2744,A8-J_FS,1,8.088810411082436e-05,7.338646961368188e-07,6.542346829251325e-09,0.00031687433659553674,-0.00030429206903653637
Abell2744,A8-J_FS,2,7.67835458262032e-05,7.108530864141037e-07,5.895207597534184e-09,0.00030012394463284006,-0.00028921272772492433
Abell2744,A8-J_FS,3,7.291844519465619e-05,6.885737846330342e-07,5.316625515749195e-09,0.0002843249811611378,-0.0002749438982802799
Abell2744,A8-J_FS,4,6.927786157220714e-05,6.670026896502548e-07,4.798977211429894e-09,0.0002694202865208793,-0.0002614393792649969
Abell2744,A8-J_FS,5,6.58478472093821e-05,6.461165378964497e-07,4.335521515529588e-09,0.00025535629234617384,-0.00024865573262472323
Abell2744,A8-J_FS,6,6.261537798749334e-05,6.258928721612814e-07,3.920293818629242e-09,0.0002420827876581897,-0.00023655211128883699
Abell2744,A8-J_FS,7,5.956828912554182e-05,6.063100116160128e-07,3.548013457513958e-09,0.00022955270064177274,-0.0002250900979360801
Abell2744,A8-J_FS,8,5.6695215493674986e-05,5.873470230240719e-07,3.2140024833487888e-09,0.00021772189502870782,-0.00021423355417821358
Abell2744,A8-J_FS,9,5.39855361962156e-05,5.689836930916413e-07,2.9141143759499004e-09,0.0002065489800863854,-0.00020394847946597627
Abell2744,A8-J_FS,10,5.142932311233993e-05,5.512005019121204e-07,2.6446714538001535e-09,0.00019599513328061357,-0.0001942028790694226
Abell2744,A8-J_FS,11,4.901729310567954e-05,5.339785974599826e-07,2.4024098902655534e-09,0.00018602393474632654,-0.00018496664052914763
Abell2744,A8-J_FS,12,4.674076363559142e-05,5.172997710912825e-07,2.1844313861850545e-09,0.00017660121276033656,-0.00017621141801621941
Abell2744,A8-J_FS,13,4.459161152271475e-05,5.0114643400966e-07,1.9881606704443864e-09,0.00016769489946639608,-0.00016791052407705048
Abell2744,A8-J_FS,14,4.256223463982838e-05,4.855015946582889e-07,1.8113081057373907e-09,0.00015927489615497528,-0.00016003882827516426
Abell2744,A8-J_FS,15,4.0645516316050916e-05,4.7034883699978834e-07,1.6518367685698943e-09,0.00015131294744862058,-0.00015257266227503772
Abell2744,A8-J_FS,16,3.883479225818596e-05,4.5567229964758774e-07,1.507933452491794e-09,0.00014378252378878867,-0.0001454897309441061
Abell2744,A8-J_FS,17,3.712381980760182e-05,4.4145665581368994e-07,1.3779831131283268e-09,0.00013665871166190484,-0.00013876902907776785
Abell2744,A8-J_FS,18,3.550674936453446e-05,4.2768709403922e-07,1.260546334185461e-09,0.00012991811104129844,-0.00013239076337897724
Abell2744,A8-J_FS,19,3.397809782419201e-05,4.1434929967546394e-07,1.15433944640822e-09,0.0001235387395578304,-0.00012633627934890596
Abell2744,A8-J_SF,0,2.045955077151771e-05,-1.8183206040547662e-07,4.185601548741197e-10,7.685545713674799e-05,-8.031291809998582e-05
Abell2744,A8-J_SF,1,1.941314498659785e-05,-1.7612752707283637e-07,3.768391773648764e-10,7.303009656876874e-05,-7.604984078292882e-05
Abell2744,A8-J_SF,2,1.842805099828877e-05,-1.7060474073938506e-07,3.3956395761796905e-10,6.941105465398185e-05,-7.202974671188163e-05
Abell2744,A8-J_SF,3,1.7500426846717486e-05,-1.6525770831192823e-07,3.0623762970715367e-10,6.598653558726719e-05,-6.823799547867308e-05
Abell2744,A8-J_SF,4,1.6626686777329715e-05,-1.6008064551606123e-07,2.7642108737836195e-10,6.274545102359926e-05,-6.466086876501104e-05
Abell2744,A8-J_SF,5,1.5803483330251708e-05,-1.5506796909514792e-07,2.497260392945043e-10,5.9677375829933585e-05,-6.128551016308172e-05
Abell2744,A8-J_SF,6,1.5027690716998402e-05,-1.502142893187075e-07,2.2580892395304441e-10,5.677250670932089e-05,-5.809986903796553e-05
Abell2744,A8-J_SF,7,1.4296389390130039e-05,-1.4551440278784304e-07,2.0436557515280404e-10,5.402162350465923e-05,-5.509264815402547e-05
Abell2744,A8-J_SF,8,1.3606851718481999e-05,-1.409632855257772e-07,1.8512654304089032e-10,5.1416053002771263e-05,-5.2253254806889885e-05
Abell2744,A8-J_SF,9,1.2956528687091745e-05,-1.3655608634199396e-07,1.678529880547143e-10,4.894763507183431e-05,-4.95717552207325e-05
Abell2744,A8-J_SF,10,1.2343037546961583e-05,-1.3228812045890888e-07,1.5233307573888888e-10,4.6608690976661425e-05,-4.703883198734726e-05
Abell2744,A8-J_SF,11,1.176415034536309e-05,-1.2815486339039574e-07,1.383788096792959e-10,4.4391993726995435e-05,-4.4645744339118374e-05
Abell2744,A8-J_SF,12,1.1217783272541943e-05,-1.2415194506190776e-07,1.2582324784425916e-10,4.229074032389267e-05,-4.238429106248078e-05
Abell2744,A8-J_SF,13,1.0701986765451542e-05,-1.2027514416231838e-07,1.1451805461759668e-10,4.029852577849212e-05,-4.0246775871935066e-05
Abell2744,A8-J_SF,14,1.0214936313558811e-05,-1.165203827179893e-07,1.0433134689047372e-10,3.840931878603943e-05,-3.822597507719407e-05
Abell2744,A8-J_SF,15,9.754923915852221e-06,-1.128837208799492e-07,9.514579786962594e-11,3.6617438946009056e-05,-3.631510738766894e-05
Abell2744,A8-J_SF,16,9.32035014196463e-06,-1.0936135191542106e-07,8.685696686352735e-11,3.491753542658547e-05,-3.450780570930929e-05
Abell2744,A8-J_SF,17,8.909716753824436e-06,-1.0594959739528567e-07,7.937182731619164e-11,3.3304566978664286e-05,-3.279809079885717e-05
Abell2744,A8-J_SF,18,8.521619847488272e-06,-1.0264490256941282e-07,7.260746884908257e-11,3.177378321095454e-05,-3.1180346649911626e-05
Abell2744,A8-J_SF,19,8.154743477806082e-06,-9.94438319221113e-08,6.64899521131135e-11,3.0320707043737432e-05,-2.9649297493879293e-05
Abell2744,A8-J_net,0,0.00010570767898617483,9.394656454282959e-07,1.117323080094525e-08,0.0004149500768499267,-0.0003970865285398646
Abell2744,A8-J_net,1,0.0001003012490974222,9.099922232096551e-07,1.0059512484656837e-08,0.00039292417737846555,-0.0003773221656053051
Abell2744,A8-J_net,2,9.521159682449197e-05,8.814578271534887e-07,9.06447120196856e-09,0.00037215369134472166,-0.0003586237823789062
Abell2744,A8-J_net,3,9.041887204137368e-05,8.538314929449625e-07,8.174843393015962e-09,0.0003525629766398109,-0.00034093043386754706
Abell2744,A8-J_net,4,8.590454834953686e-05,8.270833351663165e-07,7.378907360294606e-09,0.00033408115528589034,-0.00032418483028859616
Abell2744,A8-J_net,5,8.165133053963381e-05,8.011845069915976e-07,6.666297882278294e-09,0.00031664180250925555,-0.0003083331084546568
Abell2744,A8-J_net,6,7.764306870449174e-05,7.761071614799888e-07,6.027843775524324e-09,0.0003001826566961552,-0.0002933246179981579
Abell2744,A8-J_net,7,7.386467851567187e-05,7.518244144038562e-07,5.455425492273463e-09,0.0002846453487957982,-0.0002791117214407393
Abell2744,A8-J_net,8,7.030206721215699e-05,7.283103085498491e-07,4.941850218397099e-09,0.0002699751498355977,-0.0002656496071809848
Abell2744,A8-J_net,9,6.694206488330734e-05,7.055397794336356e-07,4.480742264460567e-09,0.0002561207353071179,-0.00025289611453781056
Abell2744,A8-J_net,10,6.377236065930151e-05,6.834886223710296e-07,4.066446827363116e-09,0.00024303396526796083,-0.00024081157004608402
Abell2744,A8-J_net,11,6.078144345104263e-05,6.62133460850378e-07,3.693945447272315e-09,0.0002306696790854449,-0.00022935863425614306
Abell2744,A8-J_net,12,5.795854690813337e-05,6.414517161531905e-07,3.35878169939814e-09,0.00021898550382281733,-0.00021850215834011208
Abell2744,A8-J_net,13,5.52935982881663e-05,6.214215781719782e-07,3.056995846875289e-09,0.00020794167533833116,-0.0002082090498555426
Abell2744,A8-J_net,14,5.277717095338719e-05,6.020219773762778e-07,2.785067343381812e-09,0.00019750087123216934,-0.0001984481470612037
Abell2744,A8-J_net,15,5.040044023190314e-05,5.832325578797371e-07,2.53986421535307e-09,0.00018762805483628952,-0.00018919010122104679
Abell2744,A8-J_net,16,4.8155142400150586e-05,5.650336515630085e-07,2.318598476551382e-09,0.00017829032949809797,-0.00018040726637069159
Abell2744,A8-J_net,17,4.6033536561426256e-05,5.474062532089758e-07,2.118786834746115e-09,0.00016945680246076202,-0.00017207359605643215
Abell2744,A8-J_net,18,4.402836921202274e-05,5.303319966086331e-07,1.9382160434435646e-09,0.00016109845769121005,-0.0001641645465899318
Abell2744,A8-J_net,19,4.2132841301998094e-05,5.13793131597575e-07,1.7749123327972794e-09,0.0001531880370517097,-0.0001566569863926434
