laboratory_id,candidate_a,candidate_b,cluster,normalization,representation_transform,trajectory_correlation,derivative_correlation,normalized_rms_distance,sign_agreement,turning_point_agreement,wave_mode_equivalence,exchange_cycle_difference,state_space_geometry_difference,equivalence_level,nearest_alpha_ratio,nearest_inverse_alpha_ratio
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R2,0.9999864158284746,0.9999858595599104,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R3,0.9999999911511446,0.9999858595599104,0.006803160112853063,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R4,0.9999864158284746,0.9999858595599104,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R1,0.9999864158284744,0.9999858595599106,0.0068031601128531,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R2,0.9999864158284744,0.9999858595599106,0.0068031601128531,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R3,0.9999988648151841,0.9999858595599108,0.0068031601128531,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R4,0.9999864158284744,0.9999858595599106,0.0068031601128531,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R5,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R6,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R1,0.9999873720773824,0.9999858595599106,0.006803160112853103,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R2,0.9999873720773824,0.9999858595599106,0.006803160112853103,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R3,0.9999993901018644,0.9999858595599104,0.006803160112853099,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R4,0.9999873720773824,0.9999858595599106,0.006803160112853103,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R5,-1.0,-1.0,2.0,0.009765625,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R6,-1.0,-1.0,2.0,0.009765625,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R1,0.9999768585062395,0.9999858595599107,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R2,0.9999768585062395,0.9999858595599107,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R3,0.9999884292531198,0.9999858595599107,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R4,0.9999768585062395,0.9999858595599107,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R5,-1.0,-1.0,2.0,0.009765625,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R6,-1.0,-1.0,2.0,0.009765625,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R1,0.9999864158284746,0.9999858595599103,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R2,0.9999864158284746,0.9999858595599103,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R3,0.9999999999999291,0.9999858595599102,0.006803160112854947,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R4,0.9999864158284746,0.9999858595599103,0.006803160112853104,0.9988374255952381,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R5,-1.0,-1.0,2.0,0.009765625,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R6,-1.0,-1.0,2.0,0.009765625,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R1,0.9974521751032617,0.9977542597006744,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R2,0.9974521751032617,0.9977542597006744,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R3,0.9999999820664317,0.9977542597006741,0.06910742649006986,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R4,0.9974521751032617,0.9977542597006744,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R5,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R6,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R1,0.9974521751032617,0.9977542597006743,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R2,0.9974521751032617,0.9977542597006743,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R3,0.9998779996550551,0.9977542597006743,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R4,0.9974521751032617,0.9977542597006743,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R5,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R6,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R1,0.9998122062165921,0.997754259700674,0.06910742649007016,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R2,0.9998122062165921,0.997754259700674,0.06910742649007016,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R3,0.999877999655055,0.997754259700674,0.06910742649007015,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R4,0.9998122062165921,0.997754259700674,0.06910742649007016,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R5,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R6,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R1,0.9976120818019597,0.9977542597006737,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R2,0.9976120818019597,0.9977542597006737,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R3,0.9988060409009799,0.9977542597006737,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R4,0.9976120818019597,0.9977542597006737,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R5,-1.0,-1.0,1.9999999999999998,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R6,-1.0,-1.0,1.9999999999999998,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R1,0.9974521751032616,0.9977542597006739,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R2,0.9974521751032616,0.9977542597006739,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R3,0.9999999999916848,0.9977542597006743,0.06910742649006536,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R4,0.9974521751032616,0.9977542597006739,0.06910742649007018,0.9782366071428571,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R5,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R6,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R1,0.9999709226013799,0.9999275737420251,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R2,0.9999709226013799,0.9999275737420251,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R3,0.9999999890005667,0.9999275737420252,0.00983339425617523,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R4,0.9999709226013799,0.9999275737420251,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R5,-1.0,-1.0,2.0000000000000004,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R6,-1.0,-1.0,2.0000000000000004,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R1,0.9999709226013801,0.9999275737420248,0.00983339425617523,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R2,0.9999709226013801,0.9999275737420248,0.00983339425617523,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R3,0.999998714711949,0.9999275737420248,0.009833394256175233,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R4,0.9999709226013801,0.9999275737420248,0.00983339425617523,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N1,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R1,0.9999788896079134,0.9999275737420252,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R2,0.9999788896079134,0.9999275737420252,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R3,0.9999993390813341,0.9999275737420249,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R4,0.9999788896079134,0.9999275737420252,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R5,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N2,R6,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R1,0.9999516521787013,0.9999275737420248,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R2,0.9999516521787013,0.9999275737420248,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R3,0.9999758260893508,0.9999275737420248,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R4,0.9999516521787013,0.9999275737420248,0.009833394256175227,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R5,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N3,R6,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R1,0.9999709226013801,0.9999275737420252,0.00983339425617523,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R2,0.9999709226013801,0.9999275737420252,0.00983339425617523,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R3,0.999999999999857,0.9999275737420252,0.00983339425618155,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R4,0.9999709226013801,0.9999275737420252,0.00983339425617523,0.9900018601190477,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R5,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N4,R6,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R1,0.9869465818162518,0.9913326461086623,0.1579695867685967,0.9634486607142857,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R2,0.9869465818162518,0.9913326461086623,0.1579695867685967,0.9634486607142857,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T5,T6,MACS0416,N0,R3,0.9999999846447494,0.9913326461086623,0.15796958676859651,0.9634486607142857,0.0,True,0.0,0.00011020128607474599,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
