cluster_id,model,channel_id,channel_name,observable,pearson_vs_gr,spearman_vs_gr,ssim_vs_gr,normalized_rms_difference,amplitude_ratio,sign_agreement
MACS1149,C10,CH0,Native full response,jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH0,Native full response,image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,C10,CH1,Longitudinal (local-gradient),kappa_gr,-0.05125011548619496,-0.08868188595380763,-0.001791555462913073,0.46843876809706325,1.9198623709394105,0.3472222222222222
MACS1149,C10,CH1,Longitudinal (local-gradient),gamma1_gr,-0.0420846668635992,-0.03187932274775046,-9.664453277275867e-07,0.2594263898723499,72.3693853380774,0.4930555555555556
MACS1149,C10,CH1,Longitudinal (local-gradient),gamma2_gr,0.09652160278667618,0.08259286497956428,1.9242709670482156e-05,0.2728361103431901,380.20821637630064,0.5486111111111112
MACS1149,C10,CH1,Longitudinal (local-gradient),gamma_mag_gr,0.27848129011272993,0.34158699347744836,0.0009755884982124695,0.3781847151570012,100.7930625460247,1.0
MACS1149,C10,CH1,Longitudinal (local-gradient),displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH1,Longitudinal (local-gradient),displacement_curl,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
MACS1149,C10,CH1,Longitudinal (local-gradient),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH1,Longitudinal (local-gradient),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH1,Longitudinal (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,C10,CH2,Transverse (local-gradient),kappa_gr,0.236668530438171,0.24280530002531858,0.12669847157299838,0.5754231568463748,0.9884037633380671,0.4513888888888889
MACS1149,C10,CH2,Transverse (local-gradient),gamma1_gr,-0.268194880486122,-0.28520942092762497,0.0009661810504870494,0.26422429484819987,37.28652648610461,0.3506944444444444
MACS1149,C10,CH2,Transverse (local-gradient),gamma2_gr,-0.15456878656541465,-0.10383184837780163,6.696716261592554e-05,0.27298191723950377,101.38482924565221,0.5243055555555556
MACS1149,C10,CH2,Transverse (local-gradient),gamma_mag_gr,0.16212312263529174,0.20328016428953216,0.002017827598304905,0.3741920477165357,49.59195820674496,1.0
MACS1149,C10,CH2,Transverse (local-gradient),displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH2,Transverse (local-gradient),displacement_curl,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
MACS1149,C10,CH2,Transverse (local-gradient),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH2,Transverse (local-gradient),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH2,Transverse (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,C10,CH3,Irrotational (Helmholtz),kappa_gr,0.07930815212741445,-0.028102632731715354,0.0009736653758002139,0.4197357357076674,2.3446213279340706,0.3263888888888889
MACS1149,C10,CH3,Irrotational (Helmholtz),gamma1_gr,-0.061951931311820196,-0.0035420911549698788,5.04327633723739e-06,0.2593752946592732,88.38101511240882,0.5
MACS1149,C10,CH3,Irrotational (Helmholtz),gamma2_gr,0.0015589071269147899,0.11138824252800116,1.1550234783825958e-05,0.2729310260580483,668.0395718441873,0.3819444444444444
MACS1149,C10,CH3,Irrotational (Helmholtz),gamma_mag_gr,0.17391072836505495,0.18531149906160455,0.0006602370159190983,0.379358047944306,124.2329022256491,1.0
MACS1149,C10,CH3,Irrotational (Helmholtz),displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH3,Irrotational (Helmholtz),displacement_curl,1.0,1.0,0.9999999999999997,0.0,1.0,1.0
MACS1149,C10,CH3,Irrotational (Helmholtz),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH3,Irrotational (Helmholtz),jacobian_shear,1.0,1.0,0.9999999999999999,0.0,1.0,1.0
MACS1149,C10,CH3,Irrotational (Helmholtz),image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,C10,CH4,Solenoidal (Helmholtz),kappa_gr,0.21768546345646342,0.17295964296766053,0.13307754540859018,0.480132249470423,1.249266277989761,0.4375
MACS1149,C10,CH4,Solenoidal (Helmholtz),gamma1_gr,-0.32431326103010344,-0.27665786544172905,0.000922150137005067,0.26392177580208986,47.14186437387498,0.3645833333333333
MACS1149,C10,CH4,Solenoidal (Helmholtz),gamma2_gr,-0.11965294329151219,-0.0764762145891355,8.176463524035001e-05,0.27285793136607817,98.74291334405869,0.5625
MACS1149,C10,CH4,Solenoidal (Helmholtz),gamma_mag_gr,0.3064116257114412,0.31846217683630124,0.0020265762278263177,0.37496361695825575,60.265727692725356,1.0
MACS1149,C10,CH4,Solenoidal (Helmholtz),displacement_divergence,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
MACS1149,C10,CH4,Solenoidal (Helmholtz),displacement_curl,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
MACS1149,C10,CH4,Solenoidal (Helmholtz),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,C10,CH4,Solenoidal (Helmholtz),jacobian_shear,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
MACS1149,C10,CH4,Solenoidal (Helmholtz),image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,A8,CH0,Native full response,kappa_gr,0.23662895121166677,0.212561136362723,0.14235951991586637,0.648419494963547,0.8400070569786583,0.4270833333333333
MACS1149,A8,CH0,Native full response,gamma1_gr,-0.2660623499882612,-0.2447378520992328,0.001694235289261344,0.26561599497081795,31.701055531680765,0.4027777777777778
MACS1149,A8,CH0,Native full response,gamma2_gr,-0.1390955517073668,-0.11338107696450173,5.175259550008079e-05,0.2731591553047486,70.84775084499984,0.5
MACS1149,A8,CH0,Native full response,gamma_mag_gr,0.15293366355291071,0.176578594134928,0.0026121205344852394,0.37174952480621765,40.99575129927125,1.0
MACS1149,A8,CH0,Native full response,displacement_divergence,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
MACS1149,A8,CH0,Native full response,displacement_curl,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
MACS1149,A8,CH0,Native full response,jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH0,Native full response,jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH0,Native full response,image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,A8,CH1,Longitudinal (local-gradient),kappa_gr,0.04113158459643047,0.05831062697675914,0.016477907353202932,0.5751899119482512,1.1450528730190213,0.3645833333333333
MACS1149,A8,CH1,Longitudinal (local-gradient),gamma1_gr,-0.030395612937529227,-0.02352519199932484,-7.504633502437701e-05,0.26050344645475093,43.16536210481034,0.5
MACS1149,A8,CH1,Longitudinal (local-gradient),gamma2_gr,-0.05659424832955716,-0.05845329523488018,1.9425308401556965e-05,0.2729638826088963,236.15954709788642,0.4409722222222222
MACS1149,A8,CH1,Longitudinal (local-gradient),gamma_mag_gr,-0.03447696690025892,-0.054755976996250434,0.0010526983451210668,0.37577694273690204,60.201778739678986,1.0
MACS1149,A8,CH1,Longitudinal (local-gradient),displacement_divergence,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
MACS1149,A8,CH1,Longitudinal (local-gradient),displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH1,Longitudinal (local-gradient),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH1,Longitudinal (local-gradient),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH1,Longitudinal (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,A8,CH2,Transverse (local-gradient),kappa_gr,0.16846387124671505,0.16381380385726743,0.07692176978034647,0.758332159307902,0.7439825009807357,0.40625
MACS1149,A8,CH2,Transverse (local-gradient),gamma1_gr,-0.2095657359482638,-0.2068589272150754,0.0010543092811089278,0.2647707395080242,28.072039828545318,0.3784722222222222
MACS1149,A8,CH2,Transverse (local-gradient),gamma2_gr,-0.13737821927179258,-0.10269351643096263,6.445571024532853e-05,0.273039961745128,77.38142204728906,0.5277777777777778
MACS1149,A8,CH2,Transverse (local-gradient),gamma_mag_gr,0.12980918799869776,0.12271429375193406,0.0027841118054229225,0.3708355385013268,37.39722667378813,1.0
MACS1149,A8,CH2,Transverse (local-gradient),displacement_divergence,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
MACS1149,A8,CH2,Transverse (local-gradient),displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH2,Transverse (local-gradient),jacobian_trace,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
MACS1149,A8,CH2,Transverse (local-gradient),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH2,Transverse (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,A8,CH3,Irrotational (Helmholtz),kappa_gr,0.11415353261239507,0.09292275016175768,0.015217468282257573,0.4119480968892495,2.2320213170619247,0.3923611111111111
MACS1149,A8,CH3,Irrotational (Helmholtz),gamma1_gr,-0.04545235706253567,-0.08814888939793995,-2.2665818385433024e-05,0.25957113672801385,84.13969475420994,0.4340277777777778
MACS1149,A8,CH3,Irrotational (Helmholtz),gamma2_gr,0.07788983137702706,0.11418634885805111,1.1380675316449215e-05,0.27288240030933425,400.0621232550216,0.4305555555555556
MACS1149,A8,CH3,Irrotational (Helmholtz),gamma_mag_gr,-0.14567688131910153,-0.1611659010806618,0.0004433493477162401,0.37970284159131384,116.73166048744815,1.0
MACS1149,A8,CH3,Irrotational (Helmholtz),displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH3,Irrotational (Helmholtz),displacement_curl,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
MACS1149,A8,CH3,Irrotational (Helmholtz),jacobian_trace,1.0,1.0,0.9999999999999999,0.0,1.0,1.0
MACS1149,A8,CH3,Irrotational (Helmholtz),jacobian_shear,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
MACS1149,A8,CH3,Irrotational (Helmholtz),image_rotation,nan,1.0,1.0,nan,nan,1.0
MACS1149,A8,CH4,Solenoidal (Helmholtz),kappa_gr,0.25579513758464506,0.21591032395741655,0.160725071743438,0.5356970761155662,1.043361940547778,0.4409722222222222
MACS1149,A8,CH4,Solenoidal (Helmholtz),gamma1_gr,-0.3168251073013795,-0.28013063187972465,0.0013537709739935588,0.2648732902042547,39.39188210745169,0.3611111111111111
MACS1149,A8,CH4,Solenoidal (Helmholtz),gamma2_gr,-0.15397817371877134,-0.12526976357257394,5.6620779141782725e-05,0.2731296065402253,71.35658677583255,0.5173611111111112
MACS1149,A8,CH4,Solenoidal (Helmholtz),gamma_mag_gr,0.240891666173119,0.21883050207170385,0.002460111658281656,0.373174568951389,48.84060383074879,1.0
MACS1149,A8,CH4,Solenoidal (Helmholtz),displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH4,Solenoidal (Helmholtz),displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH4,Solenoidal (Helmholtz),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH4,Solenoidal (Helmholtz),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
MACS1149,A8,CH4,Solenoidal (Helmholtz),image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,C10,CH0,Native full response,kappa_gr,0.3273476950827446,0.19071882698560055,-0.047277364088723094,0.5464722447634387,0.795381052637594,0.3993055555555556
AbellS1063,C10,CH0,Native full response,gamma1_gr,-0.1861012683173214,-0.15059237468301526,-6.420852156560406e-06,0.31938352282070104,33.328849420623385,0.5243055555555556
AbellS1063,C10,CH0,Native full response,gamma2_gr,-0.24278141507411566,-0.25006128706862946,0.00035172311538579686,0.2164083517362357,64.06536713403942,0.3819444444444444
AbellS1063,C10,CH0,Native full response,gamma_mag_gr,0.2310519478148231,0.2262181056066616,0.0019271675772124513,0.4224393265814961,40.32956198760628,1.0
AbellS1063,C10,CH0,Native full response,displacement_divergence,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,C10,CH0,Native full response,displacement_curl,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,C10,CH0,Native full response,jacobian_trace,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,C10,CH0,Native full response,jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH0,Native full response,image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,C10,CH1,Longitudinal (local-gradient),kappa_gr,0.001354950517231865,-0.05067335399008958,0.0014720579192680713,0.48141100598445324,1.058115613062808,0.3784722222222222
AbellS1063,C10,CH1,Longitudinal (local-gradient),gamma1_gr,-0.004851796107882214,-0.029574024731843958,-3.0487804549095804e-05,0.3189720429284749,44.36802639355723,0.5069444444444444
AbellS1063,C10,CH1,Longitudinal (local-gradient),gamma2_gr,0.0016812552494211424,-0.011780178355416773,0.00022870040704219197,0.2146852837205113,229.22998157988403,0.5277777777777778
AbellS1063,C10,CH1,Longitudinal (local-gradient),gamma_mag_gr,0.24754429132975597,0.1926800131817433,0.0011939415424573553,0.4253328006118377,58.17799594297163,1.0
AbellS1063,C10,CH1,Longitudinal (local-gradient),displacement_divergence,1.0,1.0,0.9999999999999997,0.0,1.0,1.0
AbellS1063,C10,CH1,Longitudinal (local-gradient),displacement_curl,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
AbellS1063,C10,CH1,Longitudinal (local-gradient),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH1,Longitudinal (local-gradient),jacobian_shear,1.0,1.0,0.9999999999999999,0.0,1.0,1.0
AbellS1063,C10,CH1,Longitudinal (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,C10,CH2,Transverse (local-gradient),kappa_gr,0.30631365205682987,0.2502999047538671,-0.08327791519574261,0.5961222914315508,0.7335250954842454,0.3784722222222222
AbellS1063,C10,CH2,Transverse (local-gradient),gamma1_gr,-0.16907017131096014,-0.12967992074878731,-9.01004944234214e-06,0.31905980108843784,30.736818399836483,0.5243055555555556
AbellS1063,C10,CH2,Transverse (local-gradient),gamma2_gr,-0.26182504507905335,-0.28310004059012417,0.00033607211825673733,0.2164786410617991,65.49380389578238,0.3645833333333333
AbellS1063,C10,CH2,Transverse (local-gradient),gamma_mag_gr,0.18038962075673715,0.25393945239501825,0.0019005162558818742,0.4220838571525017,37.8042528555269,1.0
AbellS1063,C10,CH2,Transverse (local-gradient),displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH2,Transverse (local-gradient),displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH2,Transverse (local-gradient),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH2,Transverse (local-gradient),jacobian_shear,1.0,1.0,0.9999999999999999,0.0,1.0,1.0
AbellS1063,C10,CH2,Transverse (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,C10,CH3,Irrotational (Helmholtz),kappa_gr,0.1776783395449837,0.09815174276310237,0.044519071303073074,0.35632994807443463,1.576390236089444,0.4027777777777778
AbellS1063,C10,CH3,Irrotational (Helmholtz),gamma1_gr,-0.055847911460826925,-0.04864284307697254,-3.5731615247823764e-05,0.31913943126278277,66.09462450799676,0.4756944444444444
AbellS1063,C10,CH3,Irrotational (Helmholtz),gamma2_gr,-0.044635068934169644,0.05806145987806888,0.00018297122762910345,0.21474295842185864,353.53580783524484,0.5173611111111112
AbellS1063,C10,CH3,Irrotational (Helmholtz),gamma_mag_gr,0.24762203813871836,0.19573030072861283,0.0007195418092264186,0.42742690724432014,86.74864658413158,1.0
AbellS1063,C10,CH3,Irrotational (Helmholtz),displacement_divergence,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,C10,CH3,Irrotational (Helmholtz),displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH3,Irrotational (Helmholtz),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH3,Irrotational (Helmholtz),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH3,Irrotational (Helmholtz),image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,C10,CH4,Solenoidal (Helmholtz),kappa_gr,0.27809711289867073,0.19139449179958928,-0.10401088991369328,0.4959433480511936,0.967002030605796,0.375
AbellS1063,C10,CH4,Solenoidal (Helmholtz),gamma1_gr,-0.1993757441348181,-0.15170458427273348,5.501046650931858e-06,0.3187889254944833,40.48043378311279,0.5277777777777778
AbellS1063,C10,CH4,Solenoidal (Helmholtz),gamma2_gr,-0.24842223648783218,-0.2627085267392466,0.0002568661495678138,0.21635510940697572,66.95579451838114,0.3923611111111111
AbellS1063,C10,CH4,Solenoidal (Helmholtz),gamma_mag_gr,0.24500158574031894,0.3028364861008966,0.0015725245502550358,0.42364487171091214,47.56807748314704,1.0
AbellS1063,C10,CH4,Solenoidal (Helmholtz),displacement_divergence,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
AbellS1063,C10,CH4,Solenoidal (Helmholtz),displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH4,Solenoidal (Helmholtz),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH4,Solenoidal (Helmholtz),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,C10,CH4,Solenoidal (Helmholtz),image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,A8,CH0,Native full response,kappa_gr,0.3228455360618753,0.22947234848028164,-0.051445148831397364,0.6167818587733066,0.6895571304834176,0.4027777777777778
AbellS1063,A8,CH0,Native full response,gamma1_gr,-0.18891989749385218,-0.16604927480317808,-2.2834270514359037e-05,0.31951684633023064,28.85733368034163,0.4930555555555556
AbellS1063,A8,CH0,Native full response,gamma2_gr,-0.21211237072971087,-0.23752456506275393,0.0005831539830363175,0.21676600610587904,47.779916416556304,0.3680555555555556
AbellS1063,A8,CH0,Native full response,gamma_mag_gr,0.08609196163638712,0.1050108709193864,0.0017419871819928316,0.4211715214018872,33.91754843046733,1.0
AbellS1063,A8,CH0,Native full response,displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH0,Native full response,displacement_curl,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
AbellS1063,A8,CH0,Native full response,jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH0,Native full response,jacobian_shear,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,A8,CH0,Native full response,image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,A8,CH1,Longitudinal (local-gradient),kappa_gr,-0.04753914159486743,-0.08837293884555257,-0.0006798055806694778,0.44857605378905685,1.2653163715371412,0.3402777777777778
AbellS1063,A8,CH1,Longitudinal (local-gradient),gamma1_gr,0.004573869887353955,-0.014349714060660133,1.2264654455549487e-05,0.3186363603349684,53.0575861928462,0.5381944444444444
AbellS1063,A8,CH1,Longitudinal (local-gradient),gamma2_gr,0.02503433624713817,0.025311056990945588,0.0002258948658544668,0.2146527300000966,267.029153855198,0.4861111111111111
AbellS1063,A8,CH1,Longitudinal (local-gradient),gamma_mag_gr,0.0907533146334587,0.05976493897415494,0.0007574460712664863,0.42666986666350176,69.51986991304733,1.0
AbellS1063,A8,CH1,Longitudinal (local-gradient),displacement_divergence,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,A8,CH1,Longitudinal (local-gradient),displacement_curl,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,A8,CH1,Longitudinal (local-gradient),jacobian_trace,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,A8,CH1,Longitudinal (local-gradient),jacobian_shear,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
AbellS1063,A8,CH1,Longitudinal (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,A8,CH2,Transverse (local-gradient),kappa_gr,0.32943168846244236,0.2351419046815283,-0.05465149145420961,0.6425419786442355,0.6564415817238054,0.4166666666666667
AbellS1063,A8,CH2,Transverse (local-gradient),gamma1_gr,-0.18350934549292547,-0.12163925828581074,-2.6406562967955847e-05,0.3195241924708556,27.496536651319484,0.5
AbellS1063,A8,CH2,Transverse (local-gradient),gamma2_gr,-0.2253955433832375,-0.24329810833946203,0.0005499648674423413,0.21679410577398153,49.43462249419308,0.3680555555555556
AbellS1063,A8,CH2,Transverse (local-gradient),gamma_mag_gr,0.16539248897477152,0.17090250734440118,0.0022352843418036866,0.42051428820661474,32.86941250006306,1.0
AbellS1063,A8,CH2,Transverse (local-gradient),displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH2,Transverse (local-gradient),displacement_curl,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
AbellS1063,A8,CH2,Transverse (local-gradient),jacobian_trace,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
AbellS1063,A8,CH2,Transverse (local-gradient),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH2,Transverse (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,A8,CH3,Irrotational (Helmholtz),kappa_gr,0.1801115124408111,0.11434961359005583,0.055557907112535825,0.3414439444430454,1.6906576317275304,0.4722222222222222
AbellS1063,A8,CH3,Irrotational (Helmholtz),gamma1_gr,-0.028808298288097185,-0.04157825253487335,-5.1424013572243895e-05,0.3191396675814388,70.88632483230248,0.4201388888888889
AbellS1063,A8,CH3,Irrotational (Helmholtz),gamma2_gr,-0.005765708125265268,0.06624981412938202,0.00015454098449804563,0.21471796988664255,235.96668423887016,0.5416666666666666
AbellS1063,A8,CH3,Irrotational (Helmholtz),gamma_mag_gr,-0.0049182507661850285,0.02289825542842675,0.00046872759473510155,0.42827696848679725,91.16945628845414,1.0
AbellS1063,A8,CH3,Irrotational (Helmholtz),displacement_divergence,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH3,Irrotational (Helmholtz),displacement_curl,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
AbellS1063,A8,CH3,Irrotational (Helmholtz),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH3,Irrotational (Helmholtz),jacobian_shear,1.0,1.0,0.9999999999999999,0.0,1.0,1.0
AbellS1063,A8,CH3,Irrotational (Helmholtz),image_rotation,nan,1.0,1.0,nan,nan,1.0
AbellS1063,A8,CH4,Solenoidal (Helmholtz),kappa_gr,0.30725686252899254,0.240816986766012,-0.12209270744921905,0.5457235811594794,0.8377265108328773,0.3784722222222222
AbellS1063,A8,CH4,Solenoidal (Helmholtz),gamma1_gr,-0.2260855107251873,-0.19199078483617263,-4.052299745509784e-05,0.318936072031295,35.02167952677889,0.5243055555555556
AbellS1063,A8,CH4,Solenoidal (Helmholtz),gamma2_gr,-0.22042169541396062,-0.25794822950701085,0.00043684314496698554,0.21669055591404396,50.75349904112809,0.3784722222222222
AbellS1063,A8,CH4,Solenoidal (Helmholtz),gamma_mag_gr,0.14569974957475892,0.1654660429451551,0.0016605765682753146,0.42235260489918497,39.85173108300516,1.0
AbellS1063,A8,CH4,Solenoidal (Helmholtz),displacement_divergence,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
AbellS1063,A8,CH4,Solenoidal (Helmholtz),displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH4,Solenoidal (Helmholtz),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH4,Solenoidal (Helmholtz),jacobian_shear,1.0,1.0,1.0,0.0,1.0,1.0
AbellS1063,A8,CH4,Solenoidal (Helmholtz),image_rotation,nan,1.0,1.0,nan,nan,1.0
Abell370,C10,CH0,Native full response,kappa_gr,0.367739686259683,0.21483930731546563,0.005401880556389686,0.596366188321772,0.7029583220619069,0.3715277777777778
Abell370,C10,CH0,Native full response,gamma1_gr,-0.26957328763063443,-0.20512430223165307,-2.026166668716433e-05,0.29314536117394274,25.24704283323262,0.5208333333333334
Abell370,C10,CH0,Native full response,gamma2_gr,-0.05312520564936366,-0.12320006912377576,0.0006312635992440998,0.18584678422573236,61.4714272846957,0.4722222222222222
Abell370,C10,CH0,Native full response,gamma_mag_gr,0.38979366663119597,0.332903319146884,0.0038199404894338875,0.4066380068088798,31.9782838226244,1.0
Abell370,C10,CH0,Native full response,displacement_divergence,1.0,1.0,0.9999999999999998,0.0,1.0,1.0
Abell370,C10,CH0,Native full response,displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
Abell370,C10,CH0,Native full response,jacobian_trace,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
Abell370,C10,CH0,Native full response,jacobian_shear,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
Abell370,C10,CH0,Native full response,image_rotation,nan,1.0,1.0,nan,nan,1.0
Abell370,C10,CH1,Longitudinal (local-gradient),kappa_gr,-0.07760101357173779,-0.07516909202705473,0.002521665825181109,0.5202750980025295,1.0534791961188925,0.4097222222222222
Abell370,C10,CH1,Longitudinal (local-gradient),gamma1_gr,0.028021641022059146,-0.015220794200032955,3.510287552774544e-05,0.29049365704931673,37.819833025901985,0.4618055555555556
Abell370,C10,CH1,Longitudinal (local-gradient),gamma2_gr,0.08917493805757766,0.1001812489701763,0.0008129000885606761,0.1853982008174122,271.2742712715445,0.5520833333333334
Abell370,C10,CH1,Longitudinal (local-gradient),gamma_mag_gr,0.07161671798730232,0.10491492149226979,0.0010183078662717217,0.41269745943213626,50.73433526603169,1.0
Abell370,C10,CH1,Longitudinal (local-gradient),displacement_divergence,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
Abell370,C10,CH1,Longitudinal (local-gradient),displacement_curl,1.0,1.0,1.0,0.0,1.0,1.0
Abell370,C10,CH1,Longitudinal (local-gradient),jacobian_trace,1.0,1.0,0.9999999999999999,0.0,1.0,1.0
Abell370,C10,CH1,Longitudinal (local-gradient),jacobian_shear,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
Abell370,C10,CH1,Longitudinal (local-gradient),image_rotation,nan,1.0,1.0,nan,nan,1.0
Abell370,C10,CH2,Transverse (local-gradient),kappa_gr,0.3867357351806752,0.2561266974508598,0.021025288867662875,0.6395073230924863,0.6413458715506856,0.3993055555555556
Abell370,C10,CH2,Transverse (local-gradient),gamma1_gr,-0.26581903948185237,-0.13754526200724193,5.898570655405511e-06,0.293476391489493,23.028675712975968,0.5138888888888888
Abell370,C10,CH2,Transverse (local-gradient),gamma2_gr,-0.07861151332026653,-0.1447339337456647,0.00040325246940098124,0.18597401448498074,62.78395995912625,0.4722222222222222
Abell370,C10,CH2,Transverse (local-gradient),gamma_mag_gr,0.4250876171864183,0.37690040148053483,0.00463589590244585,0.40550254245992806,29.537375407533517,1.0
Abell370,C10,CH2,Transverse (local-gradient),displacement_divergence,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
Abell370,C10,CH2,Transverse (local-gradient),displacement_curl,1.0,1.0,1.0000000000000002,0.0,1.0,1.0
Abell370,C10,CH2,Transverse (local-gradient),jacobian_trace,1.0,1.0,1.0,0.0,1.0,1.0
