family_code,family_name,is_wrong,quantity_name,value,log_abs,nearest_constant,nearest_constant_value,log10_distance_to_constant,factor_to_constant,is_alpha_or_3alpha
E8,Weakly Dissipative Evolution,False,median_pearson_kappa_over_rms_kappa,0.1888837009791026,-0.7238055162985852,1/pi,0.3183098861837907,0.2266556436044514,0.5933956473787999,False
E8,Weakly Dissipative Evolution,False,median_coherence_gain_over_memory,0.0007325999494015715,-3.135133115666859,alpha_fs/2,0.0036486762846419008,0.697268449563129,0.20078513199026438,False
E8,Weakly Dissipative Evolution,False,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E8,Weakly Dissipative Evolution,False,median_relaxation_time_over_steps,0.6,-0.2218487496163564,1/e,0.36787944117144233,0.2124457322868954,1.630969097075427,False
E8,Weakly Dissipative Evolution,False,DT_over_relaxation_time,0.008333333333333333,-2.0791812460476247,alpha_fs,0.0072973525692838015,0.057653424392123995,1.1419666590333333,True
E8,Weakly Dissipative Evolution,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
E8,Weakly Dissipative Evolution,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
E8,Weakly Dissipative Evolution,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
E8,Weakly Dissipative Evolution,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
E8,Weakly Dissipative Evolution,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
E8,Weakly Dissipative Evolution,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
E8,Weakly Dissipative Evolution,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
E8,Weakly Dissipative Evolution,False,median_activity_over_DT,0.8499668865458794,-0.07059799342750582,1/e,0.36787944117144233,0.363696488475746,2.310449542489575,False
E8,Weakly Dissipative Evolution,False,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E8,Weakly Dissipative Evolution,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E8,Weakly Dissipative Evolution,False,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
E8,Weakly Dissipative Evolution,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E8,Weakly Dissipative Evolution,False,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
E8,Weakly Dissipative Evolution,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E8,Weakly Dissipative Evolution,False,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E8,Weakly Dissipative Evolution,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E8,Weakly Dissipative Evolution,False,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E8,Weakly Dissipative Evolution,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E9,Cooperative Field Evolution,False,median_pearson_kappa_over_rms_kappa,0.6347937761547251,-0.19736733994319725,1/e,0.36787944117144233,0.23692714196005454,1.7255483865402879,False
E9,Cooperative Field Evolution,False,median_coherence_gain_over_memory,0.0014373054426504112,-2.8424509298743836,alpha_fs/2,0.0036486762846419008,0.4045862637706537,0.39392517464493987,False
E9,Cooperative Field Evolution,False,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E9,Cooperative Field Evolution,False,median_relaxation_time_over_steps,0.6,-0.2218487496163564,1/e,0.36787944117144233,0.2124457322868954,1.630969097075427,False
E9,Cooperative Field Evolution,False,DT_over_relaxation_time,0.008333333333333333,-2.0791812460476247,alpha_fs,0.0072973525692838015,0.057653424392123995,1.1419666590333333,True
E9,Cooperative Field Evolution,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
E9,Cooperative Field Evolution,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
E9,Cooperative Field Evolution,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
E9,Cooperative Field Evolution,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
E9,Cooperative Field Evolution,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
E9,Cooperative Field Evolution,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
E9,Cooperative Field Evolution,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
E9,Cooperative Field Evolution,False,median_activity_over_DT,0.46353333149047693,-0.33391903139667783,1/e,0.36787944117144233,0.10037545050657401,1.2600142318756464,False
E9,Cooperative Field Evolution,False,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E9,Cooperative Field Evolution,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E9,Cooperative Field Evolution,False,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
E9,Cooperative Field Evolution,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E9,Cooperative Field Evolution,False,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
E9,Cooperative Field Evolution,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E9,Cooperative Field Evolution,False,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E9,Cooperative Field Evolution,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E9,Cooperative Field Evolution,False,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E9,Cooperative Field Evolution,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E10,Unified Evolution,False,median_pearson_kappa_over_rms_kappa,0.04419183360348266,-1.3546579783572859,3*alpha_fs,0.021892057707851405,0.3050554373628004,2.018624023069043,True
E10,Unified Evolution,False,median_coherence_gain_over_memory,0.0014924872113158633,-2.826089381524387,alpha_fs/2,0.0036486762846419008,0.38822471542065684,0.4090489522455247,False
E10,Unified Evolution,False,median_correlation_length_over_grid,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
E10,Unified Evolution,False,median_relaxation_time_over_steps,0.3,-0.5228787452803376,1/pi,0.3183098861837907,0.025728872586203776,0.9424777960769378,False
E10,Unified Evolution,False,DT_over_relaxation_time,0.016666666666666666,-1.7781512503836436,2*alpha_fs,0.014594705138567603,0.057653424392123995,1.1419666590333333,False
E10,Unified Evolution,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
E10,Unified Evolution,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
E10,Unified Evolution,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
E10,Unified Evolution,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
E10,Unified Evolution,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
E10,Unified Evolution,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
E10,Unified Evolution,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
E10,Unified Evolution,False,median_activity_over_DT,4.8524004046688445,0.6859566302743867,1/e,0.36787944117144233,1.1202511121776386,13.190191844418637,False
E10,Unified Evolution,False,corr_len/grid_n_Abell2744,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
E10,Unified Evolution,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E10,Unified Evolution,False,corr_len/grid_n_MACS0416,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
E10,Unified Evolution,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E10,Unified Evolution,False,corr_len/grid_n_MACS1149,0.359375,-0.4444521379662943,1/e,0.36787944117144233,0.010157656063042485,0.9768825321024693,False
E10,Unified Evolution,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E10,Unified Evolution,False,corr_len/grid_n_AbellS1063,0.265625,-0.5757310526056132,1/pi,0.3183098861837907,0.07858117991147943,0.8344855486097887,False
E10,Unified Evolution,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
E10,Unified Evolution,False,corr_len/grid_n_Abell370,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
E10,Unified Evolution,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Evolution,True,median_pearson_kappa_over_rms_kappa,0.05893800095677981,-1.2296045985193933,3*alpha_fs,0.021892057707851405,0.430108817200693,2.6922092817086893,True
WR1,Wrong: Random Evolution,True,median_coherence_gain_over_memory,628629264142.2764,11.79839459456206,1/e,0.36787944117144233,12.232689076465311,1708791505555.531,False
WR1,Wrong: Random Evolution,True,median_correlation_length_over_grid,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Evolution,True,median_relaxation_time_over_steps,1.0,0.0,1/e,0.36787944117144233,0.4342944819032518,2.718281828459045,False
WR1,Wrong: Random Evolution,True,DT_over_relaxation_time,0.005,-2.3010299956639813,alpha_fs/2,0.0036486762846419008,0.1368346704397488,1.37035999084,False
WR1,Wrong: Random Evolution,True,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR1,Wrong: Random Evolution,True,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR1,Wrong: Random Evolution,True,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
WR1,Wrong: Random Evolution,True,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
WR1,Wrong: Random Evolution,True,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR1,Wrong: Random Evolution,True,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR1,Wrong: Random Evolution,True,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR1,Wrong: Random Evolution,True,median_activity_over_DT,5.772057881593716,0.7613306775030081,1/e,0.36787944117144233,1.19562515940626,15.690080052350007,False
WR1,Wrong: Random Evolution,True,corr_len/grid_n_Abell2744,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Evolution,True,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Evolution,True,corr_len/grid_n_MACS0416,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Evolution,True,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Evolution,True,corr_len/grid_n_MACS1149,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Evolution,True,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Evolution,True,corr_len/grid_n_AbellS1063,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Evolution,True,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Evolution,True,corr_len/grid_n_Abell370,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Evolution,True,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Frozen State,True,median_pearson_kappa_over_rms_kappa,0.574513096092323,-0.24070006707002917,1/e,0.36787944117144233,0.19359441483322262,1.561688509319507,False
WR2,Wrong: Frozen State,True,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Frozen State,True,DT_over_relaxation_time,100000000000000.0,14.0,1/e,0.36787944117144233,14.434294481903251,271828182845904.5,False
WR2,Wrong: Frozen State,True,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR2,Wrong: Frozen State,True,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR2,Wrong: Frozen State,True,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
WR2,Wrong: Frozen State,True,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
WR2,Wrong: Frozen State,True,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR2,Wrong: Frozen State,True,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR2,Wrong: Frozen State,True,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR2,Wrong: Frozen State,True,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Frozen State,True,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Frozen State,True,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
WR2,Wrong: Frozen State,True,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Frozen State,True,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR2,Wrong: Frozen State,True,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Frozen State,True,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Frozen State,True,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Frozen State,True,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Frozen State,True,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Independent Local Evolution,True,median_pearson_kappa_over_rms_kappa,0.574513096092323,-0.24070006707002917,1/e,0.36787944117144233,0.19359441483322262,1.561688509319507,False
WR3,Wrong: Independent Local Evolution,True,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Independent Local Evolution,True,DT_over_relaxation_time,100000000000000.0,14.0,1/e,0.36787944117144233,14.434294481903251,271828182845904.5,False
WR3,Wrong: Independent Local Evolution,True,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR3,Wrong: Independent Local Evolution,True,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR3,Wrong: Independent Local Evolution,True,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
WR3,Wrong: Independent Local Evolution,True,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
WR3,Wrong: Independent Local Evolution,True,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR3,Wrong: Independent Local Evolution,True,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR3,Wrong: Independent Local Evolution,True,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR3,Wrong: Independent Local Evolution,True,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Independent Local Evolution,True,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Independent Local Evolution,True,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
WR3,Wrong: Independent Local Evolution,True,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Independent Local Evolution,True,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR3,Wrong: Independent Local Evolution,True,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Independent Local Evolution,True,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Independent Local Evolution,True,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Independent Local Evolution,True,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Independent Local Evolution,True,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,median_pearson_kappa_over_rms_kappa,0.7731930113868632,-0.11171208005713963,1/e,0.36787944117144233,0.3225824018461122,2.101756512744438,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,median_coherence_gain_over_memory,0.0015949855582001902,-2.797243244909221,alpha_fs/2,0.0036486762846419008,0.35937857880549073,0.43714087898502896,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,median_relaxation_time_over_steps,0.3,-0.5228787452803376,1/pi,0.3183098861837907,0.025728872586203776,0.9424777960769378,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,DT_over_relaxation_time,0.016666666666666666,-1.7781512503836436,2*alpha_fs,0.014594705138567603,0.057653424392123995,1.1419666590333333,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,median_activity_over_DT,0.18052194761055587,-0.7434699896214546,1/pi,0.3183098861837907,0.24632011692732075,0.5671264244250438,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR4,Wrong: Neighbour Influence Without Internal Evolution,True,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
