cluster_id,candidate_id,observable,pearson_vs_gr,spearman_vs_gr,ssim_vs_gr,rms_difference,nrmse,rms_amplitude_ratio,sign_agreement
Abell2744,PL2_PM1_PS1,kappa_central,-0.14342246463165412,-0.09213606533000575,3.0991589350908315e-05,0.07448637796851815,0.28878560083849564,94.15383849596155,0.4583333333333333
Abell2744,PL2_PM1_PS1,gamma1_central,0.07701630433388629,0.05600985013804661,1.4877170641400128e-05,1.3525459840080951,0.22897631955854,3423.558320743105,0.4722222222222222
Abell2744,PL2_PM1_PS1,gamma2_central,0.0320793356500114,-0.0011493837133131589,0.0005205318331675345,0.735462471183971,0.15488954092236124,18058.799699904223,0.4756944444444444
Abell2744,PL2_PM1_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
Abell2744,PL2_PM1_PS1,kappa_los,-0.18354307615430288,-0.12518938708912547,-1.5211235005724813e-05,0.07487863677240725,0.2903063982977731,19.71328967286448,0.4340277777777778
Abell2744,PL2_PM1_PS1,gamma1_los,0.11409435243460174,0.05225224953683051,1.4519953823866572e-05,1.352414872554954,0.22895412333131582,716.8015661436092,0.4861111111111111
Abell2744,PL2_PM1_PS1,gamma2_los,0.07133958393843502,0.055903853650498936,0.0005222211615838303,0.7354546034724575,0.15488788397007314,6028.732906668202,0.5069444444444444
Abell2744,PL2_PM1_PS1,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
Abell2744,PL2_PM1_PS2,kappa_central,-0.2057505949460171,-0.12547221184025978,3.052989541720287e-05,0.07451198772456276,0.28888489052056066,97.47113000386238,0.4583333333333333
Abell2744,PL2_PM1_PS2,gamma1_central,0.13935460162987193,0.08556277604298534,1.4926453466828992e-05,1.3525273941567668,0.22897317243024373,3544.178875794149,0.46875
Abell2744,PL2_PM1_PS2,gamma2_central,0.07243456453701884,0.04109750069324717,0.000519759851785823,0.7354619354159244,0.15488942808877687,20281.835322788644,0.4791666666666667
Abell2744,PL2_PM1_PS2,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
Abell2744,PL2_PM1_PS2,kappa_los,-0.18150250152919084,-0.1180454247696209,-9.142758915056783e-06,0.07493619149895107,0.2905295394510868,19.293636589204834,0.3993055555555556
Abell2744,PL2_PM1_PS2,gamma1_los,0.12093852858098862,0.05392709451068806,1.525484152556688e-05,1.352382876384699,0.22894870660952477,701.5423716052344,0.5555555555555556
Abell2744,PL2_PM1_PS2,gamma2_los,0.12842277955323278,0.12597356015576963,0.0005219296648239499,0.7354487881746065,0.1548866592592962,6066.380360488509,0.5347222222222222
Abell2744,PL2_PM1_PS2,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
Abell2744,PL2_PM2_PS1,kappa_central,-0.13436371539087616,-0.0668576612854611,3.7723047894976604e-05,0.07446533798857774,0.28870402829577796,109.799928721296,0.4513888888888889
Abell2744,PL2_PM2_PS1,gamma1_central,0.07864339225907578,0.04287984921371705,1.4792213510185646e-05,1.3525510573639596,0.22897717844124524,3992.470361040288,0.4756944444444444
Abell2744,PL2_PM2_PS1,gamma2_central,0.017078464835265393,-0.008780628463724084,0.0005200748964509635,0.7354635056918026,0.15488975879132041,22930.163172675802,0.46875
Abell2744,PL2_PM2_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
